ID,MASK_ERROR,WM_PERCENT,GM_PERCENT,CSF_PERCENT,SC_PERCENT,BRAIN_VOL,CEREBRUM_VOL,CORTICAL_GM,WHITE_VOL,SUBGM_VOL,SC_VOL,CSF_VENT_VOL,LEFT_WM_AREA,LEFT_MID_AREA,LEFT_GM_AREA,RIGHT_WM_AREA,RIGHT_MID_AREA,RIGHT_GM_AREA,GI_LEFT,GI_RIGHT,LEFT_INTER,RIGHT_INTER,LEFT_SURF_SURF,RIGHT_SURF_SURF,LAPLACIAN_MIN,LAPLACIAN_MAX,LAPLACIAN_MEAN,GRAY_LEFT_RES,GRAY_RIGHT_RES
0,10.396294597894723,37.55144590876825,49.26341220358768,6.434173751723807,2.6385623417610335,1381.5346625354737,1271.7288190345432,429.89469950442276,496.0590478509431,89.93096069022657,30.613378566577083,12.532561923496663,80076.41673417944,115047.48419504188,107953.32346937264,117557.40457068456,99879.504727171,103355.02093338437,2.4149855003075142,2.5126299990693366,211.59751397803782,78.42395615423081,-46.483695855103576,95.907147449571,5.234218883086974,11.85385993646055,9.771705795302244,0.4489666243926691,-0.027410739874818957
1,7.039340100577952,38.072909728432435,48.46765333587945,8.460335369814572,3.2816606170851537,1413.5721697665122,1175.8963550699564,556.4955582329393,506.0436451693644,68.74465901939304,36.510845719280006,23.527951573156987,115193.53880961353,99320.57748471017,126098.27380383706,101837.28289262683,101744.11270222643,127342.6219487901,2.486834764988716,2.4839975165424097,31.95705340632282,83.48402310448836,25.092545919405026,25.06483486847973,9.49420669310607,10.91696071107526,9.993126499058656,0.0077423013374527784,0.008201696952723587
2,9.166935022477793,46.569362198782436,46.731131068675445,15.811196907079015,3.0997288867496833,1362.821792811414,1292.9892862322456,428.86230980281357,550.1353656163233,73.49503037337348,36.67413548246005,29.490191118392218,98452.54893058339,107790.29842880007,106122.31973729459,103571.0434413985,111318.0563024792,130730.42465071066,2.333799242162414,2.5571149595480067,21.173058573482308,108.90403208979362,147.50767043879011,166.78788554421686,5.392287608598617,11.054074531473924,10.24442308910143,0.1789210427673366,-0.13394012093749447
3,7.9302208302441,44.002198888922074,47.24379754048459,5.44683750530336,2.809273615994839,1490.3969793618255,1421.392723377753,650.8081393024954,394.8942951650354,46.70822540063736,40.05244406141517,12.762435729812575,76056.97312963687,104178.95945629993,99838.83306546004,110248.85692594663,112625.95372190398,104952.15422267967,2.446291465837556,2.3048952104818965,25.907019087835685,21.757386158105966,-6.969523569708368,57.60676395662422,6.258177784347646,10.786901241603756,9.991110370673717,0.011388147446198437,0.007913773654033167
4,9.039483256470094,34.84608167614403,44.0986477696105,9.59528804784787,2.840160101951679,1568.2123078895354,1053.0196213941967,605.9347254536231,451.8692662242447,66.9656267139837,24.624852633684306,16.11568945531428,110064.48305754701,90689.91478463076,89144.57534577412,111817.96587419286,104196.90988750965,103932.03502017174,2.273995229079746,2.5668840174073684,103.18437876476627,33.3809319068038,185.03719565175862,-6.371070156716627,9.954111543854125,11.34930060102483,10.136467741233933,0.07238274448820498,0.11994032996410456
5,7.993028332356057,43.15919094673666,51.39600444384568,9.965273532312606,1.9177736086394142,1323.8885666355163,1240.4473792118022,660.1109014655307,375.23646767843536,57.13081494397994,33.302432924641366,14.373174539773657,97413.75897080707,110967.88815761857,94978.63102188129,93921.75495220003,97233.02335633808,115034.35832606652,2.3487114899503787,2.4185883325605584,70.86678569655453,9.133299306403309,19.14375191457541,32.99133450118245,10.80004763015571,10.917054674355361,9.994358075584755,0.011836647871990113,0.005780005815249997
6,9.447147259880419,46.1484381384757,41.5381120635948,6.32160139596985,2.764858734765672,1526.6475755227746,1172.029841681464,555.7924398582118,518.0864457942432,66.046317302065,26.751808390829105,11.762167119935272,79610.178571679,110837.56211800648,113345.74139129854,103461.59377352176,103023.4994081466,90637.54524857286,2.4674974727325494,2.5952303230924993,88.77803710310839,106.13647760430548,89.58307286325326,86.65767835607552,10.548937668957542,11.309647857710035,10.007433580264221,0.16654567529462563,0.06458347455571434
7,7.726143920091025,44.23701411894918,49.28063080390567,9.222185954884633,2.6696007304568536,1410.2377914303763,1023.649573870923,447.75274370807364,532.7615203061795,65.90269173762505,29.191585115351927,13.24227316081739,97417.59601576702,90985.45267242767,115752.58370749689,115033.09527786406,94791.12365360501,130039.72055735943,2.408902164322387,2.4624812531260947,-31.785878657279284,87.72948164482183,159.56689079163863,9.007088304316284,7.079902389966883,11.877604613488563,10.014825528048165,0.15436114242485677,0.36913272158537463
8,8.510783303056112,34.055110811807374,48.60916971184361,13.479689130421402,3.033736382443665,1525.3811881233682,1216.328963616972,517.3212079724896,519.4213127139157,59.14813941540229,32.83343794459603,3.828453955539958,113428.42528690412,118088.24932629397,115062.10262353304,96684.13397543784,101729.56762939574,102379.78346489997,2.576921060474112,2.6152417903360448,140.10762528031557,67.99795516800486,102.12942932825308,-55.64713519446137,-2.9257332909652174,11.886726593769902,10.044361892066208,-0.022154582343245327,0.28750253318325353
9,2.7914221843376392,41.1289862741104,46.75227696308461,12.421196497320857,2.9954932770012377,1219.1521598750182,1131.81716557809,481.48035330413694,609.5395530344797,72.55292412663263,28.560731690031975,18.721407653309047,73781.49799641393,81770.64752834404,103739.33255484264,84526.24030649809,93304.78533242096,95506.55965736505,2.363128839870748,2.3359993028682196,58.35064577270272,24.85815102957727,-6.243489979110976,16.662774166047498,5.849727070063063,9.627111741659043,10.228694620989192,-0.02948731728445428,0.39964145821282354
