ID,MASK_ERROR,WM_PERCENT,GM_PERCENT,CSF_PERCENT,SC_PERCENT,BRAIN_VOL,CEREBRUM_VOL,CORTICAL_GM,WHITE_VOL,SUBGM_VOL,SC_VOL,CSF_VENT_VOL,LEFT_WM_AREA,LEFT_MID_AREA,LEFT_GM_AREA,RIGHT_WM_AREA,RIGHT_MID_AREA,RIGHT_GM_AREA,GI_LEFT,GI_RIGHT,LEFT_INTER,RIGHT_INTER,LEFT_SURF_SURF,RIGHT_SURF_SURF,LAPLACIAN_MIN,LAPLACIAN_MAX,LAPLACIAN_MEAN,GRAY_LEFT_RES,GRAY_RIGHT_RES
0,5.696276873283022,32.668184487458404,44.45351027841112,11.457311063508145,2.524303338191229,1560.8025578320407,1210.839192955501,540.1392939771571,622.9594740186948,63.6538445456778,33.71102405089295,15.210852583971757,97449.39982493417,93822.93287933867,100343.50552401332,123727.47069389356,96933.09238020016,98255.99208026225,2.3705608777246563,2.5943427400126793,159.82490240464233,128.68483023330958,151.16876832641327,91.54067326545852,6.438930169499602,12.346173473917052,9.684628358867966,-0.07561950228685985,0.4639354968287127
1,8.385953843590228,41.564505020837714,46.53293858140929,8.38608249280601,2.967526667396888,1283.8861973677585,1189.2404974294507,426.94163073298853,564.5805842346658,86.6300148715485,36.614051602752866,8.05946359105663,110644.1048034599,97392.45526956648,135062.14375994858,103003.22596220324,120397.67612453588,129832.91581539962,2.4843312524150565,2.576564121424016,106.83267041142551,9.385194157179718,20.39775299932386,17.589959021145297,8.217400053566053,10.961866999976257,9.994389703566181,0.009904059762734223,0.012008769137443061
2,10.426158618197846,39.487028843590416,45.505468217197304,12.43205658892009,2.5000524783538403,1541.0813951177297,943.9195795369378,593.6267641162038,577.6906519991785,80.4405623613607,32.68276170147678,7.005804549420974,115298.54028413534,91959.14421507192,117265.42238841164,105732.47997285532,122976.85036811601,99891.13897591892,2.355860169072669,2.4780798076729575,122.00403562386687,140.77767698026472,-42.33995109849259,157.4173062088595,0.13698347007071376,11.258379762825491,10.032836236635287,-0.060891834377038295,0.38947935180339055
3,9.837906999101227,41.46493147123016,47.52195306050087,9.910031671572561,2.3491168650739027,1334.3112140324224,1363.9173208813795,700.1138864396156,582.5581426789995,58.58447384129194,38.19609462242797,16.711016331821465,98515.97282381463,109876.57710016875,131601.11170008537,114655.65730071759,103044.01713048195,139869.5903654172,2.521355983068669,2.4734156777363174,90.80104733478252,22.284753261569072,20.342574783314806,38.95869961884591,11.15854761344096,10.917550917125821,9.997166330748325,0.008460291791736064,0.006461621214754601
4,4.487075525424834,37.54074447896912,44.177096229392426,14.343246225786967,2.345549343475341,1558.7679107646507,1383.6033959714798,497.9336163604805,589.9584802828488,83.03212112235104,32.10608356124573,21.14975293162108,98604.0988416512,97670.80299097809,126979.29130092058,98078.36867999843,110262.18552044747,105351.67903696811,2.4497996376463913,2.5475894083849893,92.40381368538418,188.02517112813968,154.6057397351378,7.936898909388169,7.3793072755106435,11.813649467450196,9.8217840573165,-0.1497725937016091,0.06540284603822533
5,7.53694641361551,44.19464814413097,44.76006627941471,10.393946552811926,2.5356679500479924,1726.038299385153,1290.1326973072084,617.5875130417865,510.0774408643767,84.46287743295618,41.82537482241074,12.840336240397962,109318.8657375515,99059.02272460704,86914.47143269538,109199.82690839683,102476.60295901066,109678.61376064504,2.614495173577886,2.5163310910151253,155.4503130523591,56.79201323138676,158.4959930015686,52.442019426650276,8.510061048665065,10.38249864176165,10.008436738618105,0.04956776784188849,0.08411175987646834
6,13.03546340114283,42.73936661006229,44.619184220280076,12.881566089570013,2.6712881982531536,1104.3157265995442,1377.1700335405578,564.6278150852054,509.11327614852604,74.27079227716388,43.128757506834035,23.57765402428103,92580.893150633,92517.15030970762,118620.91188830536,113209.23171702356,110136.96232918571,109086.80875142939,2.366575044366052,2.5756191713377836,30.53745957321449,64.57888660416512,189.8608212517346,91.21330588575287,-1.0401606275850197,11.442699877619296,10.035434129044862,0.11453912364321311,0.08823744214829549
7,7.074242228636154,37.03725372744922,48.53890964526993,7.908626270401989,3.0521610667147225,1439.1742007515186,1264.8565974142662,519.7946032052015,573.3746816827012,43.23296299944357,26.98697485049796,24.986508280193796,106632.79307089641,122550.60250898363,116899.90322210263,102701.40097136173,110875.45332508716,118937.96703623037,2.456236368651785,2.570631239057717,12.453296962678099,60.943276393223385,-28.54766652246755,-22.29660360005411,6.362488247904407,10.861445033081006,9.997208935719732,0.010464526143084463,0.008162453304030719
8,10.57593912674167,40.76080070363959,42.618640307461064,7.1008503727681545,2.5362956233435194,1700.315856749896,1238.479182991986,543.1369348600085,401.20006631904334,85.78651587823026,30.491491298448626,13.223778506293652,111407.73225397918,101904.75475283296,127714.2509974149,134199.04150481103,91660.49907452587,107478.82744532367,2.4798393804954624,2.416052157645553,16.249425435562507,2.6688911031852953,-11.508988159147197,-89.55815735640941,7.542886319893139,10.872677115497588,9.996324382572793,0.008731669763956009,0.008290890953748426
9,6.29807514610161,42.481120394838584,47.538596289604556,9.285297849166174,3.1976736321913863,1437.9107198215413,1204.1291233435004,480.98002262097003,416.29588702593327,54.325692634328675,28.653945795277064,20.7063240916311,86192.44784327497,76746.58134316007,118840.79357633393,79513.13498492009,113615.90598077301,105614.19903896932,2.4161489573525965,2.473925111604512,81.43912903105232,82.1485036238459,31.90461300109621,135.92705474628713,3.980190009592702,10.907661838159383,9.805489803369415,0.16695329571640988,0.13040835721853086
10,8.215973491290027,47.72596887773477,52.94922857330402,10.049490160972406,2.2007639515841437,1554.8263947955663,1198.6043918793628,626.413164695851,639.526049209421,85.03567387349361,41.28108073669812,15.410275244675667,85501.6261754104,96480.79385420773,107400.55431364813,93960.99357535041,95789.73121452915,128241.88171491353,2.5884829248367125,2.4682130040456816,49.45735509208852,11.9900353546408,31.663406590534855,-17.58453449971643,4.261607528864342,10.808792778051869,9.995452812877323,0.007029151493156971,0.01008953406428579
11,11.739428404363085,41.64726322259457,49.98854255489822,12.823465130913032,3.7702272368869254,1551.065890366653,1041.041352764885,593.0119560407437,597.9300444102948,81.74817217846717,29.421827338311317,15.835030050584967,100812.22245100843,87053.9875939758,98488.01115569203,86050.34401952976,87836.08902482479,94167.78730251668,2.787443414317597,2.447247501154479,-17.086078959506096,106.23276262131307,176.32720150966094,150.24354851737064,2.8192020302851275,11.112076181687335,9.792889616735724,0.04540187678936295,0.35697792221845553
12,9.06914156069186,37.72794275425156,44.79611826475964,8.627260847405312,2.216989751939605,1324.1169433309815,950.1448503496592,654.4435447054077,557.6979463705579,88.15607538189911,40.67409660358848,26.519748592157107,111822.73424332475,89728.39643461458,102529.37184419976,115353.10803886461,118101.93694690354,106264.22224934619,2.5556335199713476,2.2730017949988337,5.407355232366598,53.66976309257919,4.303417947445203,49.06300016849602,8.262850595923034,10.793211294742866,9.993458701138374,0.006316287883849371,0.012387250568510689
13,8.903068987429574,39.8440986441029,50.93602431534798,9.236928957547299,2.7816111449766354,1217.6176466821541,1423.4678581049202,548.9147559627022,436.1546970053548,37.09308864251854,45.20705298457087,39.12156016337437,85720.87582063118,109899.00533462352,115990.88875827924,105662.51880517422,101448.69936543643,103897.13987624507,2.3868835626603953,2.4017854715272446,-7.784968997847422,46.04226347304521,56.79508604103399,17.047089673589532,7.809696353934613,10.843358383506004,9.998279645432063,0.008272710272089387,0.004577460562967397
14,8.541815911180835,41.086641682999684,55.07777495153205,16.572607381583055,2.6341877968237126,1261.1266406573727,1127.6398959105334,528.9644316896539,580.67799465951,63.644608374776524,39.4966121295696,4.449592261109839,104495.26007663405,124443.60508210896,99034.7546870417,90720.5144533502,109162.21977599854,107914.17450461714,2.366288747699465,2.4152255089751224,275.3670493146077,135.62950526019995,-139.7421560178051,235.11396906218926,6.814357242157659,11.69479001978253,10.041545325744227,0.14547323338642817,0.21497023609949034
15,12.846356840864704,40.634752707368854,44.48983025778238,3.801245728495812,2.4080560735600134,1625.436059488254,863.3599591694837,472.78488388190704,491.7726082211832,78.92447078270693,28.49621506950486,12.5988270215892,94493.15752329315,88257.21242429205,98799.92231910644,108092.34897140006,106190.58612001147,109718.52389988051,2.4501196288249347,2.5208220607860548,93.3179256332465,78.20133600873423,39.839282845511434,128.5080123442504,4.446720786701486,11.498869867811937,9.948698834165254,0.14870680890606258,-0.2992065156692014
16,7.431046013068336,34.67290479667333,49.93792251737914,6.3663872628679865,2.932952683137654,1329.494592699213,909.453401747241,728.7763746279622,416.96355351812826,73.29045101003528,30.983576798343247,27.317517941988974,100333.699074505,100358.95321546213,106944.21311734515,99316.93991398753,94652.83353663064,111772.6360500315,2.4460022179927376,2.511772021153375,-14.89345212338118,-20.950857835604864,29.88052804561983,8.001262738942023,5.844811580689307,10.846886244670925,9.993989834526403,0.008797227791954031,0.005892498399589331
17,8.313645427297738,39.76082370059576,55.11855375264488,10.503098812667114,3.1419450341888555,1115.010782071645,1403.191301309347,490.4859974707396,534.498865349092,55.366144193960594,18.66183590596975,13.2570304678216,110808.01448897275,92526.85484785025,112080.15346098527,128648.80555219603,84848.70720078018,112041.52698690063,2.4340222258782744,2.527031377137118,82.7973456843742,31.07284844723877,23.56767607462171,216.0066086680261,5.400463129446552,11.799862612256472,9.867167388395929,0.274520474033531,0.45103723314507316
18,11.41734291044592,38.16406886853142,49.8120678152731,13.175003090005735,2.652268429174886,1593.981241317412,1291.8082187694608,515.0192622537636,556.1104495047966,66.65721206868747,37.79494762221388,11.841682785085673,100401.05681073708,78627.12930850852,100384.14597867614,93467.66734110935,118272.83328763119,118913.07128354386,2.340045088849416,2.5244814087664214,69.25671817606616,20.22692714078555,-31.860612843395998,-34.74605962427877,7.11019866948801,10.78341777149462,9.93960931898515,0.013708305304366834,0.03503787734971719
